Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Namibia,NAM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,1932.72543,1999.680492,2287.900277,2477.563904,2710.605092,3278.333774,3664.693338,4018.272047,4695.991356,5161.864144,5272.728561,5845.71964,6691.613116,7036.565808,8353.827042,8988.836966,10394.01139,11307.32394,12334.23445,13290.87364,14962.89545,16497.39356,18693.29334,19456.40127,22013.66898,23549.1154,27257.61966,31000.64798,34841.54635,36840.99116,39916.29042,42873.48031,49303.38159,53264.96555,60114.09393,63967.40427,67879.37226,72559.75714,75266.47085,74065.04338,70002.49813,72443.23066,80073.0577,87486.85283
New Caledonia,NCL,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,158298.3383,157647.0561,167471.5072,194422.1151,238923.0671,323526.8023,347366.6731,370095.6303,342046.6961,425885.5084,480324.5346,517656.6983,550227.968,504872.7217,584880.8821,648675.4918,673676.8296,741887.4237,767726.9701,834085.0773,904176.1544,961429.8841,1013252.3,1371817.953,1518741.963,1465350.873,1552417.308,1565231.091,1575101.863,1618876.718,1699013.429,1698092.746,1734005.844,1858265.191,1952226.612,2072277.305,2021787.341,2131005.157,2301616.393,2472253.04,2576543.045,2813559.444,3209935.515,3030745.129,3027912.177,3375027.027,3488991.547,3463884.17,3459525.887,3563831.375,3487797.818,3480749.019,3578460.914,3687723.568,3723639.581,3652058.433,3757535.412,4056237.58,
Niger,NER,GDP per capita (current LCU),NY.GDP.PCAP.CN,31515.07123,33072.23959,35106.56013,37578.66025,36272.68738,40710.25411,41351.45873,38128.59909,35931.11284,35813.61466,38468.99911,39811.81791,38000.18499,41692.64209,47530.49893,42091.60434,46344.11667,56209.33597,68910.80988,74941.99039,85855.30379,92660.3432,100998.6359,101542.7826,91556.32879,90043.73655,89007.50993,87879.52343,86277.72977,85669.48897,114243.3656,107352.0147,100622.3419,94027.59337,113344.8095,117110.0064,121245.5801,127383.5902,143663.6106,139068.3623,136983.2994,149062.3309,154942.5092,152565.9281,148353.5618,166806.4335,172977.0929,184139.1721,210591.598,215592.7999,233351.2519,239206.9785,268066.2191,270734.9554,276876.6324,284438.6293,294546.3961,298773.0972,315826.667,322143.3244,325114.9559,327522.1724,367331.4943,375034.3301
Nigeria,NGA,GDP per capita (current LCU),NY.GDP.PCAP.CN,66.71220362,69.58643375,74.8948509,77.15413197,81.18458627,84.04672702,89.13707596,71.32674599,69.8175473,87.17319022,161.267207,182.5446086,189.6849364,205.5449765,320.5471421,365.0743202,442.5014787,504.3576213,525.298607,606.5274035,689.0885333,1853.139811,1926.023237,2000.592411,2039.085187,2247.174044,2309.01508,2779.06155,3493.195374,4473.179654,5195.058876,6040.411134,9043.829068,12232.24683,16772.77213,28656.10113,36825.93522,38831.73291,41178.63325,45802.48501,57489.92274,65274.02993,88757.384,101840.3993,132527.6232,164579.4019,210456.7892,233832.3681,262196.8422,277539.1823,339305.9716,381562.347,425406.766,463639.6849,502494.5875,517282.1523,543685.1996,593807.1336,650680.2466,716359.6729,740432.2005,825090.9572,925981.0767,1047457.829
Nicaragua,NIC,GDP per capita (current LCU),NY.GDP.PCAP.CN,2.63E-07,2.74E-07,2.93E-07,3.14E-07,3.55E-07,3.81E-07,3.95E-07,4.15E-07,4.25E-07,4.42E-07,4.45E-07,4.58E-07,4.74E-07,5.71E-07,7.69E-07,7.79E-07,8.78E-07,1.03E-06,9.59E-07,9.03E-07,1.26E-06,1.44E-06,1.62E-06,1.84E-06,2.45E-06,6.13E-06,2.26E-05,0.000136794,0.016047684,0.740995102,37.00857652,1668.642885,2024.768859,2374.693733,5612.788038,6602.754743,7551.536918,8471.641304,9860.357536,11355.92347,12650.63374,13781.35378,14155.72363,15102.27745,17140.6571,19391.94306,21490.42707,24423.03128,28939.76944,29249.96694,31943.39087,36883.47416,41122.39448,44371.98611,49672.90933,55203.87235,59516.04535,63926.85045,62533.9972,63118.06677,64463.84972,72616.3193,80800.27724,92206.84301
Netherlands,NLD,GDP per capita (current LCU),NY.GDP.PCAP.CN,1991.100894,2074.640131,2201.84685,2356.883544,2736.513615,3031.380344,3258.020152,3534.093155,3878.188609,4341.542667,4808.302718,5392.269216,5977.72248,6781.397008,7857.349575,8418.230125,9509.240537,10209.07429,10975.92467,11650.51392,12443.01813,13044.60313,13416.74025,13832.133,14526.74528,14960.66309,15324.88455,15359.42726,15915.04329,16741.79871,17592.63793,18437.62458,19075.42186,19487.56779,20355.39099,21317.47669,22190.20923,23640.65558,25102.80471,26527.74257,28382.57078,30030.88586,31032.21272,31605.57505,32507.87276,33755.35881,35760.57679,37796.45282,39353.88648,37799.59672,38469.56623,38959.81052,38971.49991,39302.90533,39819.72615,40732.65268,41592.7152,43087.57493,44916.66021,46875.80896,45668.66382,49654.07034,54152.30635,57836.44364
Norway,NOR,GDP per capita (current LCU),NY.GDP.PCAP.CN,10577.88897,11447.80931,12232.27949,13027.11458,14217.8934,15562.68524,16660.79651,18076.15405,19140.81466,20673.15081,23615.9951,26363.30306,29077.51937,32805.03114,37733.81799,42883.84761,48711.27568,54651.6934,60090.35963,66068.96914,77902.25229,89034.03223,98261.4653,108917.1385,122336.6881,135436.4438,139635.8457,151633.247,157758.8533,167649.0649,176792.5907,185391.057,189691.3051,198377.2693,206899.2552,220944.5621,240719.2692,259091.7872,262595.6117,283838.5688,336037.2054,347096.683,344665.0944,355782.3852,389407.2401,431951.3957,477370.7768,501188.6426,549919.97,505249.6248,532873.1266,567308.5154,594408.4105,608378.8108,615462.9575,603280.0326,595285.8324,629737.19,673312.7933,672589.1827,643478.2205,799496.1467,1046006.443,929169.6092
Nepal,NPL,GDP per capita (current LCU),NY.GDP.PCAP.CN,380.9030658,391.0220543,413.7846575,428.0924743,456.5193793,498.7113271,602.3435339,547.5615076,599.227562,652.8026613,701.3678994,699.6549006,794.4242742,747.5275989,939.9469086,1189.971707,1222.283756,1187.593769,1325.294218,1457.814536,1496.8165,1709.915809,1895.623915,2016.646413,2297.917121,2655.899856,3106.663873,3484.846071,4108.063007,4662.765263,5271.880399,6149.836526,7376.747121,8260.640167,9143.11891,9826.020594,10924.91831,12065.37781,12692.09961,14166.99564,15451.78037,17691.8292,18136.73503,19165.70351,20641.04455,22423.79811,24664.75792,27245.50422,30342.67675,36566.18039,43914.03486,57184.76317,64337.15799,71190.07005,81294.7588,87780.15046,93613.54673,109182.7842,121232.8272,133839.6233,132500.3603,144915.9925,162911.6839,173110.6131
Nauru,NRU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,2354.581985,2504.208178,2702.968744,2962.306406,3441.69615,4079.759935,4374.488859,4738.568861,4909.060685,5155.931927,5518.669811,5788.620927,6246.493504,6608.423258,6436.735978,6515.950094,6696.065801,6921.673821,6997.090499,7091.569629,7524.09897,6759.573823,6564.162306,6059.955017,5591.570956,5218.224118,4772.42146,4603.126508,4214.541775,4200.231147,4132.427484,4066.158448,3880.639552,4112.925367,4160.619255,3876.720295,3788.614727,2824.583617,4100.361222,5863.383172,5272.922566,6418.360401,9383.378016,8602.954928,9872.02925,9119.356281,11716.35919,12412.25817,14173.09628,14424.66205,15103.53228,18783.47055,16735.08052,17918.62285
New Zealand,NZL,GDP per capita (current LCU),NY.GDP.PCAP.CN,1199.07253,1216.885839,1278.12852,1368.739411,1468.607604,1561.368864,1590.412887,1620.258066,1698.590747,1872.25559,2063.516653,2402.733964,2710.83715,3107.081349,3343.585673,3693.684928,4489.3104,5013.460676,5680.507497,6656.80283,7737.479521,9385.260328,10512.34118,11561.5916,12948.15779,14859.10505,17852.01614,19920.59614,21361.08911,22493.93792,22862.33407,21735.28654,22180.53629,23675.88601,25027.62431,26198.07263,27090.30011,27719.30289,28001.57274,29524.39311,31064.88322,33168.92153,34236.039,35881.50576,37812.59939,39414.83829,41104.04818,44195.51115,44463.58984,45160.36815,46737.76634,48592.60949,49339.62478,52406.96968,53736.07882,55407.86219,57562.84338,60396.37693,62476.63551,64884.92127,64435.97501,70158.66805,76046.27531,79024.33421
OECD members,OED,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,GDP per capita (current LCU),NY.GDP.PCAP.CN,29.44723075,29.82927771,36.07717284,37.63610111,38.0493919,38.05944009,39.83289934,62.37520939,123.4744163,153.0004146,159.2382804,181.619418,198.8574173,232.5016436,753.3034044,919.9763972,1073.074127,1093.146132,1036.97628,1338.556767,2030.640948,2331.019111,2292.363883,2274.481789,2392.904769,2553.704272,1938.20905,1958.716497,1986.223022,2102.649142,2489.797864,2300.986657,2411.764498,2318.487471,2328.049023,2442.660466,2658.104815,2711.761908,2360.727271,2592.61606,3199.575942,3149.636684,3222.124977,3420.859023,3856.705882,4751.536185,5588.218963,6210.16556,8833.609641,6897.153144,8671.320518,9291.864029,9505.854628,9060.33516,8890.103852,7219.923011,6568.108284,6845.090133,7646.772323,7356.312549,6424.081046,7501.389855,9634.337624,8957.054369
Other small states,OSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,GDP per capita (current LCU),NY.GDP.PCAP.CN,388.517043,416.7577277,426.1672638,447.0750663,490.3012688,544.6395528,587.2997022,650.6705965,682.3372002,716.9086429,805.3684891,834.297257,874.634146,1049.87703,1331.868583,1631.996149,1856.219375,2066.88359,2357.742742,2518.04283,2904.579709,3301.238082,3690.830592,4000.719277,4465.795008,4861.50592,5113.690647,5491.347702,6255.464706,6893.009217,7416.279553,8561.824185,9898.943641,10686.30166,12171.42101,14017.10772,15449.23624,17181.8256,18406.15668,19629.1764,33342.60216,35522.53894,36935.03191,39440.04032,44604.39178,49430.10892,54411.58895,61372.89398,68020.243,77348.24502,84889.02813,99349.23662,110504.4089,121956.1057,134226.1553,144219.468,153261.0866,164307.5871,178353.189,196147.421,209247.7594,241295.2212,282581.1974,349579.0788
Panama,PAN,GDP per capita (current LCU),NY.GDP.PCAP.CN,476.6214222,516.0318634,545.1198665,586.0730077,610.4296553,650.4760575,687.7890677,743.5822157,776.9504034,828.5852785,891.0546713,977.4514583,1044.15554,1162.283885,1294.338833,1403.733812,1454.779187,1501.943289,1737.554765,1937.715489,2357.750154,2607.18005,2814.181852,2822.853811,2879.238835,2977.388971,3025.347225,2972.128314,2514.153933,2467.535308,2626.14328,2827.558388,3148.447531,3368.202787,3518.953402,3524.881271,3561.290458,3775.571536,4012.054165,4121.56222,4099.00654,4084.258536,4163.521959,4304.10698,4629.029316,4953.12998,5385.564243,6205.821576,7197.110786,7618.438459,8124.558307,9403.439908,10767.29318,11932.28622,12837.24796,13669.55944,14382.23238,15185.97248,16156.07429,16472.83175,13293.3332,15491.2898,17357.62863,18661.76733
Peru,PER,GDP per capita (current LCU),NY.GDP.PCAP.CN,6.90E-06,7.42E-06,8.16E-06,8.68E-06,1.02E-05,1.18E-05,1.35E-05,1.50E-05,1.73E-05,1.88E-05,2.12E-05,2.31E-05,2.49E-05,2.90E-05,3.56E-05,4.43E-05,5.68E-05,7.55E-05,0.000117384,0.000210161,0.000299497,0.000509829,0.00082741,0.001500463,0.003163909,0.008380591,0.015086999,0.0300449,0.182552441,4.182710158,247.2715013,1182.93492,1951.307349,2946.535362,4110.325628,4918.922224,5444.427064,6106.944322,6297.334294,6470.267165,6775.006595,6756.528404,7049.36907,7397.258717,8171.49664,8908.467028,10227.62419,11177.92567,12244.5579,12545.72409,14258.98402,16047.67886,17080.26958,18095.12488,18779.79575,19680.21282,20803.41109,21768.0247,22717.3417,23213.62458,21135.56995,26052.72814,27763.30216,29163.92149
Philippines,PHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,531.6312768,562.5235226,611.8731379,693.4405969,729.376323,776.6203304,831.8462707,870.298778,947.1866008,1023.380447,1192.225593,1401.967545,1535.712481,1908.263466,2559.764338,2885.049953,3316.898002,3694.755374,4135.002308,4884.281475,5716.325611,6439.92174,7075.967699,8035.419599,11149.18049,11868.4321,12348.14533,13537.9376,15492.56806,17538.25245,19946.4536,22572.38475,23883.48275,25459.08473,28568.43069,31430.60055,34975.0473,38138.33135,40893.32356,43903.32175,47429.97028,50541.21259,53521.91865,56880.24561,62924.73025,68597.22414,74519.68566,80372.19981,88219.12792,90271.07792,99321.41292,105302.897,112825.9453,120868.3957,130341.0023,135338.9567,144289.3262,155114.1428,168236.0328,176822.9843,160009.0671,170447.4761,190623.6176,207253.7659
Palau,PLW,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,1017.336002,1082.35724,1146.604831,1222.541185,1330.655463,1469.113389,1624.086427,1789.946597,1980.303104,2195.46756,2426.383737,2642.224588,2844.432553,3057.236582,3369.746555,3740.152204,4155.117228,4624.355644,5149.577294,5736.480764,6388.694373,6812.998721,6546.569608,5888.626374,6329.069767,7032.279621,7754.037898,7862.534842,7907.893062,7440.995872,7580.646235,8041.835105,8194.32485,7774.641624,8358.444556,9633.825873,9872.046868,10374.03908,10531.21888,10092.31838,10149.63704,10903.17525,12022.86806,12595.6286,13808.22749,16141.16966,17142.12925,16389.85054,16130.82066,15730.55955,14532.55832,12752.8953,13421.97229,14565.33025
Papua New Guinea,PNG,GDP per capita (current LCU),NY.GDP.PCAP.CN,103.642808,107.3846867,111.9774585,115.72302,125.3097693,138.2877519,153.6876676,169.8063029,182.3727054,202.4745344,231.5734983,248.5372737,274.6771747,342.3093965,374.0149774,370.8406126,419.7017897,445.0618528,463.4505367,536.7037137,550.150284,530.5021374,540.6668513,648.519816,679.7225931,703.1311248,730.1621725,792.7855485,861.5219215,809.1417046,795.9177971,903.4338555,1020.87586,1134.102342,1242.291137,1341.878448,1419.734449,1427.21239,1518.556076,1659.003253,1767.479132,1824.395906,1977.990685,2063.271707,2010.454595,2322.576198,3807.084505,4089.588714,4414.750711,4350.284364,5110.207577,5462.303781,5528.111485,5787.465999,6749.733139,6926.77015,7308.341206,7956.474956,8511.387996,8786.513252,8463.389417,9209.137411,10967.69659,10779.43309
Poland,POL,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.649034,2365.873134,3351.891095,4531.160765,6533.615484,8940.536802,11181.98174,13520.99863,15702.23333,17447.62731,19563.76952,20433.65528,21245.2594,22174.10116,24437.83916,25953.58183,28038.68576,31151.37868,33719.22379,35962.44698,37704.06558,40817.34471,42370.07202,42852.72347,44737.55276,47345.11383,48806.97271,52213.37946,55997.89334,60278.23964,61681.51356,69708.67502,83504.9416,92955.10648
Pre-demographic dividend,PRE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,GDP per capita (current LCU),NY.GDP.PCAP.CN,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275,31615.06679,32916.8668,31427.42911,32619.25042,35268.0791,36779.05949
"Korea, Dem. People's Rep.",PRK,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current LCU),NY.GDP.PCAP.CN,53.59404144,56.89898628,60.6339105,64.29985205,69.69187685,78.1151872,86.22751677,96.99682077,107.8325164,119.3311965,133.9473812,150.6320863,175.6757195,213.7790597,253.4529917,271.2737822,327.7312173,432.8411245,538.643057,672.3724067,841.0811573,996.5143906,1220.892008,1511.632363,1842.110207,2299.143532,2881.399726,3375.676705,4037.814446,4756.681659,5606.751851,6456.74073,7279.835486,7647.747869,8261.220885,8879.612427,9375.209324,10122.78097,10959.76702,11705.35509,12479.66161,13102.25335,13681.31587,13965.99655,14522.16774,15095.4701,15800.79057,16644.59833,16963.41906,16598.4422,16987.52296,16679.62777,16005.52219,16303.6683,16638.07898,17350.05217,18061.1765,19023.44689,19952.12714,20840.86514,19473.3691,20850.87172,23280.27867,25225.10213
Paraguay,PRY,GDP per capita (current LCU),NY.GDP.PCAP.CN,18777.9134,20903.87422,22845.35452,23718.85711,24608.2914,26079.33265,26731.87747,27603.49365,28335.01384,29761.94015,31103.20672,33986.84215,38428.98773,48559.51625,63448.90377,70151.95987,76930.62376,92416.64125,110294.525,143532.6555,182031.5098,224034.7814,226664.5098,247749.3076,319163.6579,409157.4591,529917.5353,709447.0188,929856.3519,1271766.763,1760875.849,2220655.72,2510674.592,2882986.578,3335111.861,3863915.298,4272991.57,4504268.298,5128236.405,5484136.62,6025600.751,6693449.501,7781254.813,9230266.246,10616423.93,12111978.47,13674092.48,16075799.25,19025823.7,19470318.77,22378496.09,24210801.89,24855225.85,27699041.69,29581729.48,30508069.34,32656748.99,34478103.55,35785308.07,36245107.92,36248041.16,40370228.31,43202750.17,45631656.89
West Bank and Gaza,PSE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1422.190886,1543.701414,1570.1044,1664.245717,2035.202341,2191.781787,2557.075624,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3233.568638,3678.635657,3799.95527,3367.60699
Pacific island small states,PSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,160595.7732,189269.4718,187147.1462,212161.3286,201608.1376,217606.3104,244793.3436,236573.0623,267056.4273,359132.156,384730.3469,440778.8691,475563.5034,536689.4662,592738.2117,620117.6214,722391.5334,847069.6857,993886.239,1149981.725,1261353.55,1449343.889,1486691.11,1462160.363,1534010.118,1557220.247,1623711.893,1627603.776,1631459.108,1629863.688,1641795.709,1647542.884,1670545.361,1723761.665,1774443.849,1853542.156,1866960.3,1931161.594,1975339.147,1998201.78,2018822.401,2032160.669,2075631.43,2063919.047,1995681.639,1930585.507,1864445.34,1845026.24,1881599.961,1906348.642,1963116.931,2018859.376,2085615.163,2083069.562,2141713.683,2008946.078,2040831.228,2154293.961,
Qatar,QAT,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,12178.09113,13830.6185,15087.16647,19376.55038,52868.66686,50640.11628,61694.86658,63043.35342,64481.33353,81634.45623,103193.3646,106912.1396,88455.82871,71241.38186,70077.90812,61218.79776,48107.90709,49887.89479,53328.70904,55320.26536,60659.98642,54888.86844,59054.55948,53596.3034,53612.76656,57503.59538,62305.27052,74690.65005,64251.62591,73554.30114,100080.9676,94044.02569,98829.7583,114442.4034,148483.8864,190985.1422,218323.0548,235533.4432,290514.2158,221071.6934,265797.5675,338494.5096,356870.5585,355376.2049,338979.184,243825.0731,212820.7375,216244.0209,241201.2555,228691.7249,190429.0027,243365.8199,318428.7278,
Romania,ROU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,2.790220762,3.23637828,3.407285963,3.604594889,3.596093943,3.672136615,3.682444401,3.716768855,3.454013992,3.69755237,9.581692745,26.45049083,88.01807121,218.9737658,335.5012085,503.4571814,1130.625382,1644.249983,2453.110621,3603.493495,5304.15503,7007.272176,8895.64754,11406.45042,13455.25978,16172.80747,20384.59354,26284.83229,26065.77827,26687.39777,29145.17851,30973.55748,31605.91488,33596.72035,35958.69036,38174.10453,43475.0161,49248.23238,54915.0284,55373.30167,62184.19261,73572.98986,84255.94701
Russian Federation,RUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.638233185,3.878933907,4.353602886,9.424221992,127.9805527,1155.270142,4115.34668,9627.730469,13551.72363,15836.85449,17807.33398,32763.24219,49834.94141,61267.28125,74535.55469,91312.54688,118189.1328,150570.9531,188166.8594,232817.3906,289170.2813,271787.125,324177.2188,420324.1563,474990.5,507530.1563,539423.875,565362.125,580916.125,621870.8125,702628.0625,741097.375,728860,922264,1057766.5,1176687.375
Rwanda,RWA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2005.959621,2002.196771,2001.842464,2005.445411,1991.641143,2221.803179,3163.743485,4495.330925,4702.336094,4994.867146,5643.719034,5536.181449,5488.953107,5728.393157,6538.437943,11685.75116,13310.50835,14975.16669,16467.04257,18952.09151,20579.19792,22535.97303,23166.51632,24266.83617,26270.12108,27717.39226,26214.85537,25450.61671,26334.57804,26989.75142,29161.48909,31962.89103,35491.39531,35974.23767,24626.20693,59635.68257,63156.48219,72821.11914,78500.04938,89935.84813,99410.49242,105933.153,111626.3548,134177.763,156088.2558,181309.1944,197577.7734,233786.1728,289572.394,321065.6551,346447.2073,390761.5176,433776.5792,455500.4572,494577.6694,528242.6057,573751.0644,629110.4441,662245.7031,725175.5119,730032.841,812914.5778,995866.426,1160352.666
South Asia,SAS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP per capita (current LCU),NY.GDP.PCAP.CN,1888.474208,2007.328014,2150.430635,2149.288355,2225.828957,2393.248982,2540.479009,2723.755656,3362.427332,3453.642707,3962.863265,5039.662899,5956.938013,7815.755595,21542.84369,20833.05899,27157.69928,29870.29793,29625.87307,38828.5398,53814.0588,58377.4754,46899.98905,37994.82718,34244.1623,29194.01454,23882.79054,22777.54443,22463.32758,23256.67431,27524.61877,29732.66445,29707.97999,27902.73097,27561.13942,28419.93033,30612.18076,31172.74791,26885.13123,28864.76982,32982.23126,31264.97418,31428.58848,34956.77718,41006.29166,50446.30539,55608.01438,59046.32518,71043.22345,56492.36301,67346.04181,84155.90291,90259.49804,89795.66996,89485.4951,76658.85961,74739.04179,78414.308,90658.43116,87771.40779,76492.73037,91183.55748,114179.5587,108356.1126
Sudan,SDN,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.034911297,0.036941145,0.0390836,0.038720045,0.038686227,0.039186686,0.039159656,0.04132928,0.042026889,0.04508679,0.049926214,0.052888248,0.055701673,0.066918328,0.083139479,0.097549804,0.11713814,0.140627056,0.158959955,0.1800524,0.214510992,0.276976854,0.369158179,0.460447282,0.571415305,0.768059313,1.021183372,1.444018006,2.559550047,3.78899622,5.858185768,11.67281723,25.62487411,52.05277634,133.0579681,280.9708252,385.0209961,612.6569214,735.1676636,856.8555908,972.3280029,1219.451294,1394.077759,1584.185791,1901.076538,2303.754883,2562.188232,3025.50708,3314.125732,3182.148926,3934.994385,5287.41748,6422.038086,8726.568359,11909.74121,13415.74805,16239.24902,21311.69141,31333.67578,45254.66406,91493.21094,293210.3125,613454.6875,1613464.75
Senegal,SEN,GDP per capita (current LCU),NY.GDP.PCAP.CN,75187.02843,77136.33928,76787.86219,77177.54575,79495.82696,78639.06341,78912.65525,76699.72118,78723.72692,76331.7025,82103.60905,81992.65633,88163.37571,87034.36611,102886.1876,120166.0301,132350.7112,135979.2671,136241.608,156158.8617,167060.9323,190187.5224,219527.8776,220380.4533,240131.5127,263117.333,278251.4967,282161.0406,268739.4721,277364.9261,267024.9329,263950.0539,257897.4816,254538.5231,332093.1454,365794.1221,379449.982,389571.9937,414402.0039,428093.7698,440074.779,479603.838,477404.7572,487321.5884,496685.8721,528938.8372,542580.3312,579226.9689,633110.841,622654.9598,636604.7549,651990.9077,681452.7755,687277.2252,699701.0374,731994.8112,764905.6805,804325.2735,824408.6691,856999.3552,859048.2425,904270.4388,994887.4622,1059053.841
Singapore,SGP,GDP per capita (current LCU),NY.GDP.PCAP.CN,1310.37415,1374.941259,1445.149126,1564.902507,1486.316247,1581.217871,1735.111663,1916.413835,2169.184891,2487.784578,2834.070938,3279.805007,3857.22914,4740.355677,5754.507131,6067.665518,6542.275324,7032.72696,7791.21346,8869.8133,10716.73133,11983.40989,12840.21786,14195.12648,15273.43506,14935.46865,14960.52679,16415.4824,18773.81322,20917.97028,23133.98304,25052.86144,26285.40334,29553.02763,32920.0994,35313.68651,36989.41674,39163.04315,36533.51626,36944.36312,41121.4118,38879.92592,39679.13888,41342.6716,46663.94986,49867.5266,53655.80905,59429.38139,56606.56826,56619.62241,64407.59528,67783.38125,69416.44673,71283.3399,72937.48277,76502.97145,78609.85436,84460.26934,90157.45895,90145.90689,84808.33064,106943.1451,121913.7339,113778.3626
Solomon Islands,SLB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,141.5445897,153.6838382,152.6137329,,248.2173481,186.9405529,208.7615622,307.0437928,288.0926749,333.1994002,398.2326058,444.5605496,580.1954063,649.3641188,697.172495,748.5631248,803.8082954,863.2243915,884.3471024,897.228927,1050.473126,1204.56909,1260.367514,1676.210983,1849.713432,2290.559904,2707.531786,3637.483162,4261.523126,4716.602473,4929.280191,5398.924157,5632.081512,4968.976087,4907.821388,5186.39653,6797.249011,7424.780355,8628.229627,9519.080721,10543.40007,11656.95415,12293.28216,13403.1836,14681.58152,15354.11783,16123.73683,16489.30739,16896.32096,17456.40039,18011.47857,19487.47742,19606.12925,18253.99926,17275.10451,17637.68634,18452.94048
Sierra Leone,SLE,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.085671509,0.085740165,0.088059452,0.087938519,0.092074529,0.101841801,0.104368698,0.096397644,0.102861243,0.124986192,0.130286512,0.123076573,0.129101149,0.159596008,0.185019356,0.200965799,0.212673574,0.25002347,0.310932965,0.355322554,0.343135232,0.3759556,0.457227109,0.523206572,0.744491256,1.164180424,2.052607433,5.692190462,8.45739178,13.41712227,22.74616751,52.61628777,78.94590017,101.5671758,123.9923355,152.075472,199.4451818,189.4401125,236.2545857,269.8692445,290.2034373,439.5362991,504.825283,600.9981112,698.2135709,827.2483194,949.334518,1068.927389,1200.219017,1308.329827,1593.385926,1928.643901,2424.753929,3060.705536,3177.49074,2950.645358,3242.135984,3577.43334,4121.672282,4564.640253,4850.402904,5267.956086,6683.811856,9232.98266
