"Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Anguilla","Antarctica","Antigua and Barbuda","Argentina"
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,33.09218436873748,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,13.27054108216433,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,31.204408817635272,0,0,0,0,0,0,0
0,0,64.24048096192385,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,14.214428857715431,0,0,0,0,0,0,0
0,0,24.597194388777556,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,15.158316633266534,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,16.102204408817634,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,51.02605210420842,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,4,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,16.102204408817634,0,0,0,0,0,0,0
0,0,23.653306613226455,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,17.04609218436874,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,25.54108216432866,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,3,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,1.9438877755511021,0,0,0
0,0,23.653306613226455,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,48.19438877755511,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,40.6432865731463,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,46.30661322645291,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,51.02605210420842,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,13.27054108216433,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,17.04609218436874,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,69.90380761523046,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0
0,0,24.597194388777556,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,17.98997995991984,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,50.08216432865732,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,57.633266533066134,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,24,0,0,0,0,0,0,12
0,0,2,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,17.04609218436874,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,25.54108216432866,0,0,0,10.438877755511022,0,0,0
0,0,1,0,0,0,1.9438877755511021,0,0,0
0,0,53.857715430861724,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,37.811623246492985,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,4.775551102204409,0,0,0,0,0
0,0,21.76553106212425,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,15.158316633266534,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,51.96993987975952,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,30.26052104208417,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,22.70941883767535,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,22.70941883767535,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,10.438877755511022,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,53.857715430861724,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,10.438877755511022,0,0,0,0,0,0,0
0,0,24.597194388777556,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,61.408817635270545,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,1,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0
0,0,40.6432865731463,0,0,0,0,0,0,0
0,0,19.877755511022045,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,23.653306613226455,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,36.86773547094189,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,23.653306613226455,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,34.97995991983968,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,68.95991983967936,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,67.07214428857716,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,22.70941883767535,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,1,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,21.76553106212425,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,29.316633266533067,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,55.74549098196393,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,47.25050100200401,0,0,0,0,0,0,0
0,0,29.316633266533067,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,13.27054108216433,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,15.158316633266534,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,1.9438877755511021,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,32.14829659318637,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,26.48496993987976,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,13.27054108216433,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,13.27054108216433,0,0,0,0,0,0,0
0,0,14.214428857715431,0,0,0,0,0,0,0
0,0,20.82164328657315,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,22.70941883767535,0,0,0,0,0,0,0
0,0,40.6432865731463,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,61.408817635270545,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,23.653306613226455,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,7,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,39.699398797595194,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,19.877755511022045,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,16.102204408817634,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,10.438877755511022,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,28.372745490981966,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,15.158316633266534,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,37.811623246492985,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,14.214428857715431,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,36.86773547094189,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,6.663326653306614,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,4.775551102204409,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,8.551102204408817,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,11.382765531062125,0,0,0,0,0,0,0
0,0,21.76553106212425,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,24.597194388777556,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,5.719438877755511,0,1,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0
0,0,1.9438877755511021,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,68.95991983967936,0,0,0,0,0,0,0
0,0,3.831663326653307,0,0,0,0,0,0,0
0,0,12.326653306613228,0,0,0,0,0,0,0
0,0,1,0,1.9438877755511021,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,32.14829659318637,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,27.428857715430862,0,0,0,0,0,0,0
0,0,37.811623246492985,0,0,0,0,0,0,0
0,0,16.102204408817634,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,9.49498997995992,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,0
0,0,35.92384769539078,0,0,0,0,0,0,0
0,0,2.8877755511022043,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,28.372745490981966,0,1,0,0,0,0,0
0,0,28.372745490981966,0,0,0,0,0,0,0
0,0,12,0,1,0,0,0,0,0
0,0,26.48496993987976,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,5.719438877755511,0,0,0,0,0,0,0
0,0,7.6072144288577155,0,0,0,0,0,0,0
0,0,17.04609218436874,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,52.91382765531063,0,0,0,0,0,0,0
0,0,39.699398797595194,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0
